Orgao	ID serv.	Nome Serviço	Status	url	Maturidade	Atualizador	Data Modificação	Data Criação
SEPLAG	5717627f8c36c77037000000	Licença para atividade política	True	http://www.servicos.al.gov.br/servico/5717627f8c36c77037000000/licenca-para-atividade-politica		None		
SEPLAG	571764908c36c772ea000000	Licença para o desempenho de mandato classista	True	http://www.servicos.al.gov.br/servico/571764908c36c772ea000000/licenca-para-o-desempenho-de-mandato-classista		None		
SEPLAG	5729e71e8c36c73d60000001	Criação e alteração de senhas para o portal do servidor	True	http://www.servicos.al.gov.br/servico/5729e71e8c36c73d60000001/criacao-e-alteracao-de-senhas-para-o-portal-do-servidor		None		
SEPLAG	573b4f5c8c36c71720000001	Criação e alteração de senhas para o sistema de consignações	True	http://www.servicos.al.gov.br/servico/573b4f5c8c36c71720000001/criacao-e-alteracao-de-senhas-para-o-sistema-de-consignacoes		None		
SEPLAG	57b1fd0f8c36c778ba000001	Obtenção de Ficha Financeira	True	http://www.servicos.al.gov.br/servico/57b1fd0f8c36c778ba000001/obtencao-de-ficha-financeira		None		
SEPLAG	588752238c36c741e2ad7cbd	Documento para remoção por motivo de saúde	True	http://www.servicos.al.gov.br/servico/588752238c36c741e2ad7cbd/documento-para-remocao-por-motivo-de-saude		None		
SEPLAG	5a21547c547bb30d58513db6	Cursos de Capacitação para o Servidor Público	True	http://www.servicos.al.gov.br/servico/5a21547c547bb30d58513db6/cursos-de-capacitacao-para-o-servidor-publico	Interativo	Dayane Arruda dos Santos	14/12/2017 13:19	01/12/2017 10:09
SEPLAG	5a215b7b547bb30d58513dbb	CERTIDÃO DE TEMPO DE SERVIÇO	True	http://www.servicos.al.gov.br/servico/5a215b7b547bb30d58513dbb/certidao-de-tempo-de-servico	Informacional	None	14/12/2017 13:31	01/12/2017 10:39
SEPLAG	5a215ebb547bb30d58513dc3	CONCESSÃO DE LICENÇA	True	http://www.servicos.al.gov.br/servico/5a215ebb547bb30d58513dc3/concessao-de-licenca		None		01/12/2017 10:52
SEPLAG	5a215f48547bb30d58513dc5	Desistência de Curso	True	http://www.servicos.al.gov.br/servico/5a215f48547bb30d58513dc5/desistencia-de-curso	Informacional	Dayane Arruda dos Santos	14/12/2017 13:53	01/12/2017 10:55
SEPLAG	5a215fbe547bb30d58513dc8	PROGRESSÃO FUNCIONAL	True	http://www.servicos.al.gov.br/servico/5a215fbe547bb30d58513dc8/progressao-funcional		None	14/12/2017 13:23	01/12/2017 10:57
SEPLAG	5a216097547bb30d58513dca	Solicitação de Curso de Demanda Fechada	True	http://www.servicos.al.gov.br/servico/5a216097547bb30d58513dca/solicitacao-de-curso-de-demanda-fechada		Dayane Arruda dos Santos	14/12/2017 13:22	01/12/2017 11:00
SEPLAG	5a2160a4547bb30d58513dcb	ADESÃO AO MODELO DE GESTÃO DA QUALIDADE	True	http://www.servicos.al.gov.br/servico/5a2160a4547bb30d58513dcb/adesao-ao-modelo-de-gestao-da-qualidade		None	14/12/2017 13:26	01/12/2017 11:01
SEPLAG	5a2160a7547bb30d58513dcc	Abertura de Crédito Especial	True	http://www.servicos.al.gov.br/servico/5a2160a7547bb30d58513dcc/abertura-de-credito-especial	Informacional	None	14/12/2017 13:28	01/12/2017 11:01
SEPLAG	5a216143547bb30d58513dcf	CRIAÇÃO DE CARREIRA	True	http://www.servicos.al.gov.br/servico/5a216143547bb30d58513dcf/criacao-de-carreira	Informacional	None	01/12/2017 11:41	01/12/2017 11:03
SEPLAG	5a2161b3547bb30d58513dd1	EXONERAÇÃO	True	http://www.servicos.al.gov.br/servico/5a2161b3547bb30d58513dd1/exoneracao		None	14/12/2017 13:28	01/12/2017 11:05
SEPLAG	5a21622d547bb30d58513dd4	DESISTÊNCIA DE PEDIDO	True	http://www.servicos.al.gov.br/servico/5a21622d547bb30d58513dd4/desistencia-de-pedido		None		01/12/2017 11:07
SEPLAG	5a216280547bb30d58513dd5	Abertura de Crédito Suplementar – Por Anulação	True	http://www.servicos.al.gov.br/servico/5a216280547bb30d58513dd5/abertura-de-credito-suplementar-por-anulacao		None	14/12/2017 13:28	01/12/2017 11:09
SEPLAG	5a2162cd547bb31e64db048a	ALTERAÇÃO DE CARREIRA	True	http://www.servicos.al.gov.br/servico/5a2162cd547bb31e64db048a/alteracao-de-carreira	Informacional	None	14/12/2017 13:25	01/12/2017 11:10
SEPLAG	5a216329547bb30d58513dd7	ACUMULAÇÃO DE CARGOS	True	http://www.servicos.al.gov.br/servico/5a216329547bb30d58513dd7/acumulacao-de-cargos	Informacional	None	14/12/2017 13:24	01/12/2017 11:11
SEPLAG	5a2163ae547bb30d58513dda	Doação de Livros Acadêmicos para a Biblioteca Prof. Luiz Sávio de Almeida da Escola de Governo de Alagoas	True	http://www.servicos.al.gov.br/servico/5a2163ae547bb30d58513dda/doacao-de-livros-academicos-para-a-biblioteca-prof-luiz-savio-de-almeida-da-escola-de-governo-de-alagoas	Informacional	Dayane Arruda dos Santos	14/12/2017 13:59	01/12/2017 11:14
SEPLAG	5a216448547bb30d58513ddb	Abertura de Crédito Suplementar - Superávit	True	http://www.servicos.al.gov.br/servico/5a216448547bb30d58513ddb/abertura-de-credito-suplementar-superavit		None		01/12/2017 11:16
SEPLAG	5a216496547bb30d58513ddc	ADICIONAL DE TEMPO DE SERVIÇO (ANUÊNIO E QUINQUENIO)	True	http://www.servicos.al.gov.br/servico/5a216496547bb30d58513ddc/adicional-de-tempo-de-servico-anuenio-e-quinquenio	Informacional	None	01/12/2017 11:40	01/12/2017 11:17
SEPLAG	5a216531547bb30d58513dde	Abertura de Crédito Suplementar – Excesso de Arrecadação e/ou Convênio	True	http://www.servicos.al.gov.br/servico/5a216531547bb30d58513dde/abertura-de-credito-suplementar-excesso-de-arrecadacao-e-ou-convenio		None		01/12/2017 11:20
SEPLAG	5a2165e7547bb30d58513de0	Solicitação de pagamento de foros	True	http://www.servicos.al.gov.br/servico/5a2165e7547bb30d58513de0/solicitacao-de-pagamento-de-foros	Informacional	Marcel Henrique Costa Torres Alves	14/12/2017 13:52	01/12/2017 11:23
SEPLAG	5a2165ef547bb30d58513de1	REQUERIMENTO DE CERTIDÃO DE CONTEÚDO DE DECRETO, ATO DE NOMEAÇÃO/DECLARATÓRIO OU ATO/DECRETO DE APOSENTADORIA	True	http://www.servicos.al.gov.br/servico/5a2165ef547bb30d58513de1/requerimento-de-certidao-de-conteudo-de-decreto-ato-de-nomeacao-declaratorio-ou-ato-decreto-de-aposentadoria	Informacional	None	01/12/2017 11:39	01/12/2017 11:23
SEPLAG	5a21662d547bb30d58513de3	Abertura de Alteração de Modalidade de Aplicação	True	http://www.servicos.al.gov.br/servico/5a21662d547bb30d58513de3/abertura-de-alteracao-de-modalidade-de-aplicacao		None	14/12/2017 13:27	01/12/2017 11:24
SEPLAG	5a21677e547bb30d58513de6	REQUERIMENTO  DECLARAÇÃO DE TEMPO DE SERVIÇO	True	http://www.servicos.al.gov.br/servico/5a21677e547bb30d58513de6/requerimento-declaracao-de-tempo-de-servico	Informacional	None	01/12/2017 11:38	01/12/2017 11:30
SEPLAG	5a2167fa547bb30d58513de8	REQUERIMENTO DE DECLARAÇÃO DE VÍNCULO FUNCIONAL	True	http://www.servicos.al.gov.br/servico/5a2167fa547bb30d58513de8/requerimento-de-declaracao-de-vinculo-funcional	Informacional	None	01/12/2017 11:37	01/12/2017 11:32
SEPLAG	5a21689d547bb30d58513de9	CONCESSÃO DE APOSENTADORIA COMPULSÓRIA	True	http://www.servicos.al.gov.br/servico/5a21689d547bb30d58513de9/concessao-de-aposentadoria-compulsoria	Informacional	None	14/12/2017 13:32	01/12/2017 11:35
SEPLAG	5a216a78547bb30d58513deb	Cadastro de Instrutor	True	http://www.servicos.al.gov.br/servico/5a216a78547bb30d58513deb/cadastro-de-instrutor	Interativo	Dayane Arruda dos Santos	14/12/2017 13:32	01/12/2017 11:43
SEPLAG	5a216bb9547bb30d58513ded	Concessão de aposentadoria voluntária (por implemento de Idade)	True	http://www.servicos.al.gov.br/servico/5a216bb9547bb30d58513ded/concessao-de-aposentadoria-voluntaria-por-implemento-de-idade	Informacional	Marcel Henrique Costa Torres Alves	14/12/2017 13:30	01/12/2017 11:48
SEPLAG	5a216efb547bb31e64db048c	Concessão de Abono Permanência	True	http://www.servicos.al.gov.br/servico/5a216efb547bb31e64db048c/concessao-de-abono-permanencia	Informacional	Marcel Henrique Costa Torres Alves	14/12/2017 13:29	01/12/2017 12:02
SEPLAG	5a2170c8547bb31e64db048e	Averbação Licença Prêmio e/ou Tempo de Serviço	True	http://www.servicos.al.gov.br/servico/5a2170c8547bb31e64db048e/averbacao-licenca-premio-e-ou-tempo-de-servico	Informacional	Marcel Henrique Costa Torres Alves	14/12/2017 13:23	01/12/2017 12:10
SEPLAG	5a217307547bb31e64db0490	Desaverbação Licença Prêmio e/ou Tempo de Serviço	True	http://www.servicos.al.gov.br/servico/5a217307547bb31e64db0490/desaverbacao-licenca-premio-e-ou-tempo-de-servico	Informacional	Marcel Henrique Costa Torres Alves	14/12/2017 13:17	01/12/2017 12:19
SETE	56df043c8c36c74c0b000000	Emissão da Carteira de Trabalho	True	http://www.servicos.al.gov.br/servico/56df043c8c36c74c0b000000/emissao-da-carteira-de-trabalho	Informacional	Thallysson Gustavo Lopes de Amorim	29/01/2018 09:33	16/10/2017 14:20
SETE	56df13948c36c75f96000000	Seguro-Desemprego	True	http://www.servicos.al.gov.br/servico/56df13948c36c75f96000000/seguro-desemprego	Transformacional	Thallysson Gustavo Lopes de Amorim	29/01/2018 09:33	16/10/2017 14:21
SETE	56df1abb8c36c7651b000000	Emissão da Carteira de Trabalho 2ª via	True	http://www.servicos.al.gov.br/servico/56df1abb8c36c7651b000000/emissao-da-carteira-de-trabalho-2-via	Transformacional	Thallysson Gustavo Lopes de Amorim	29/01/2018 09:34	16/10/2017 14:21
SETE	56df1f638c36c7651b000001	Intermediação de Mão-de-Obra	True	http://www.servicos.al.gov.br/servico/56df1f638c36c7651b000001/intermediacao-de-mao-de-obra	Transformacional	Thallysson Gustavo Lopes de Amorim	29/01/2018 09:35	16/10/2017 14:21
SETE	56df26f08c36c76c64000000	Programa de Qualificação Social e Profissional	True	http://www.servicos.al.gov.br/servico/56df26f08c36c76c64000000/programa-de-qualificacao-social-e-profissional	Transformacional	Thallysson Gustavo Lopes de Amorim	29/01/2018 09:35	20/10/2017 19:23
SETE	57acb5e38c36c71119000000	Cadastro de emprego e consultas de vagas	True	http://www.servicos.al.gov.br/servico/57acb5e38c36c71119000000/cadastro-de-emprego-e-consultas-de-vagas	Informacional	Thallysson Gustavo Lopes de Amorim	29/01/2018 09:38	
SETE	57b1f51e8c36c778ba000000	Captação de vagas e atendimento ao empresário	True	http://www.servicos.al.gov.br/servico/57b1f51e8c36c778ba000000/captacao-de-vagas-e-atendimento-ao-empresario	Transformacional	Thallysson Gustavo Lopes de Amorim	29/01/2018 09:37	
SETE	57b5b9248c36c72fbb000002	Conserto de PIS	True	http://www.servicos.al.gov.br/servico/57b5b9248c36c72fbb000002/conserto-de-pis	Transformacional	Thallysson Gustavo Lopes de Amorim	29/01/2018 09:37	
SETE	57b5baad8c36c7324b000000	Restituição	True	http://www.servicos.al.gov.br/servico/57b5baad8c36c7324b000000/restituicao	Transformacional	Thallysson Gustavo Lopes de Amorim	29/01/2018 09:39	
SSP	5a6f69cd547bb35361c747e1	Estatistica Criminal	True	http://www.servicos.al.gov.br/servico/5a6f69cd547bb35361c747e1/estatistica-criminal	Informacional	Kalyne Deucila Almeida de Amorim	31/01/2018 11:57	29/01/2018 15:37
SSP	5a6f6c14547bb32ed28e72ed	Correição SSP	True	http://www.servicos.al.gov.br/servico/5a6f6c14547bb32ed28e72ed/correicao-ssp	Informacional	Kalyne Deucila Almeida de Amorim	31/01/2018 11:57	29/01/2018 15:46
SSP	5a6f6dba547bb35361c747e5	Solicitação  de Termo de referência para cotação de preço	True	http://www.servicos.al.gov.br/servico/5a6f6dba547bb35361c747e5/solicitacao-de-termo-de-referencia-para-cotacao-de-preco	Informacional	Kalyne Deucila Almeida de Amorim	31/01/2018 11:58	29/01/2018 15:53
SSP	5a6f6f86547bb35361c747e7	Ouvidoria de Segurança Pública	True	http://www.servicos.al.gov.br/servico/5a6f6f86547bb35361c747e7/ouvidoria-de-seguranca-publica	Informacional	Kalyne Deucila Almeida de Amorim	31/01/2018 11:58	29/01/2018 16:01
SSP	5a6f7bfd547bb35361c747e9	Disque Denúncia	True	http://www.servicos.al.gov.br/servico/5a6f7bfd547bb35361c747e9/disque-denuncia	Informacional	Kalyne Deucila Almeida de Amorim	31/01/2018 11:58	29/01/2018 16:54
UNCISAL	5aba5e79547bb35166ff9b3f	ACOLHIMENTO DE ESCUTA AOS SERVIDORES		http://www.servicos.al.gov.br/servico/5aba5e79547bb35166ff9b3f/acolhimento-de-escuta-aos-servidores	Informacional	Ana Paula Tenório de Lima	27/03/2018 12:10	27/03/2018 12:08
UNCISAL	5abb9af6547bb358819c13c5	Acolhimento de Residentes de empresas conveniadas		http://www.servicos.al.gov.br/servico/5abb9af6547bb358819c13c5/acolhimento-de-residentes-de-empresas-conveniadas	Informacional	Ana Paula Tenório de Lima		28/03/2018 10:39
UNCISAL	5abb9e7b547bb312ce85b58e	Acompanhamento Nutricional do Servidor		http://www.servicos.al.gov.br/servico/5abb9e7b547bb312ce85b58e/acompanhamento-nutricional-do-servidor	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:04	28/03/2018 10:54
UNCISAL	5abbadb6547bb312ce85b590	Advertência disciplinar		http://www.servicos.al.gov.br/servico/5abbadb6547bb312ce85b590/advertencia-disciplinar	Informacional	Ana Paula Tenório de Lima		28/03/2018 11:59
UNCISAL	5ac20fe0547bb312ce85b592	Atendimento ambulatorial médico a crianças com microcefalia associada à síndrome Congênita do vírus Zika		http://www.servicos.al.gov.br/servico/5ac20fe0547bb312ce85b592/atendimento-ambulatorial-medico-a-criancas-com-microcefalia-associada-a-sindrome-congenita-do-virus-zika	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:06	02/04/2018 08:11
UNCISAL	5ac2152f547bb312ce85b594	Atendimento ambulatorial médico a profissionais que sofreram acidentes de trabalho com material biológico.		http://www.servicos.al.gov.br/servico/5ac2152f547bb312ce85b594/atendimento-ambulatorial-medico-a-profissionais-que-sofreram-acidentes-de-trabalho-com-material-biologico	Informacional	Ana Paula Tenório de Lima		02/04/2018 08:34
UNCISAL	5ac219d1547bb312ce85b596	Atendimento ambulatorial médico a usuários que tiveram exposição sexual desprotegida para acompanhamento de Profilaxia Pós-Exposição (PEP).		http://www.servicos.al.gov.br/servico/5ac219d1547bb312ce85b596/atendimento-ambulatorial-medico-a-usuarios-que-tiveram-exposicao-sexual-desprotegida-para-acompanhamento-de-profilaxia-pos-exposicao-pep	Informacional	Ana Paula Tenório de Lima		02/04/2018 08:53
UNCISAL	5ac21c5b547bb312ce85b598	Atendimento ambulatorial médico em infectologia geral.		http://www.servicos.al.gov.br/servico/5ac21c5b547bb312ce85b598/atendimento-ambulatorial-medico-em-infectologia-geral	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:07	02/04/2018 09:04
UNCISAL	5ac21ef1547bb312ce85b59a	Atendimento ambulatorial médico para pessoas que viajam para áreas de risco no Brasil ou viagens internacionais.		http://www.servicos.al.gov.br/servico/5ac21ef1547bb312ce85b59a/atendimento-ambulatorial-medico-para-pessoas-que-viajam-para-areas-de-risco-no-brasil-ou-viagens-internacionais	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:07	02/04/2018 09:15
UNCISAL	5ac2211a547bb312ce85b59c	Atendimento ao Público Interno		http://www.servicos.al.gov.br/servico/5ac2211a547bb312ce85b59c/atendimento-ao-publico-interno	Informacional	Ana Paula Tenório de Lima		02/04/2018 09:24
UNCISAL	5ac225d4547bb35388b64057	Orientação documental aos servidores		http://www.servicos.al.gov.br/servico/5ac225d4547bb35388b64057/orientacao-documental-aos-servidores	Informacional	Ana Paula Tenório de Lima		02/04/2018 09:45
UNCISAL	5ac227eb547bb312ce85b59e	Atendimento de Enfermagem (nível superior) em Atenção Especializada – AIDS – 1ª vez		http://www.servicos.al.gov.br/servico/5ac227eb547bb312ce85b59e/atendimento-de-enfermagem-nivel-superior-em-atencao-especializada-aids-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:08	02/04/2018 09:54
UNCISAL	5ac22aad547bb312ce85b5a0	Atendimento de Enfermagem (nível superior) em Atenção Especializada para Hepatite A – 1ª vez.		http://www.servicos.al.gov.br/servico/5ac22aad547bb312ce85b5a0/atendimento-de-enfermagem-nivel-superior-em-atencao-especializada-para-hepatite-a-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:08	02/04/2018 10:05
UNCISAL	5ac22e1d547bb3572537ec31	Atendimento de Enfermagem (nível superior) em Atenção Especializada para Hepatite B -1ª vez		http://www.servicos.al.gov.br/servico/5ac22e1d547bb3572537ec31/atendimento-de-enfermagem-nivel-superior-em-atencao-especializada-para-hepatite-b-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:09	02/04/2018 10:20
UNCISAL	5ac22fdd547bb312ce85b5a3	Atendimento de Enfermagem (nível superior) em Atenção Especializada para Hepatite C – 1ª vez.		http://www.servicos.al.gov.br/servico/5ac22fdd547bb312ce85b5a3/atendimento-de-enfermagem-nivel-superior-em-atencao-especializada-para-hepatite-c-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:09	02/04/2018 10:27
UNCISAL	5ac240d4547bb312ce85b5a6	Atendimento de Enfermagem (nível superior) em Atenção Especializada – HIV – 1ª vez		http://www.servicos.al.gov.br/servico/5ac240d4547bb312ce85b5a6/atendimento-de-enfermagem-nivel-superior-em-atencao-especializada-hiv-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:09	02/04/2018 11:40
UNCISAL	5ac24338547bb312ce85b5a8	Atendimento de Enfermagem (nível superior) em Atenção Especializada para HTLV – 1ª vez		http://www.servicos.al.gov.br/servico/5ac24338547bb312ce85b5a8/atendimento-de-enfermagem-nivel-superior-em-atencao-especializada-para-htlv-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:10	02/04/2018 11:50
UNCISAL	5ac24dd5547bb312ce85b5aa	Atendimento de Enfermagem (nível superior) em Atenção Especializada para tuberculose como coinfecção do HIV-AIDS – 1ª vez		http://www.servicos.al.gov.br/servico/5ac24dd5547bb312ce85b5aa/atendimento-de-enfermagem-nivel-superior-em-atencao-especializada-para-tuberculose-como-coinfeccao-do-hiv-aids-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:10	02/04/2018 12:35
UNCISAL	5ac25064547bb312ce85b5ac	Atendimento do assistente social em Atenção Especializada – AIDS – 1ª vez		http://www.servicos.al.gov.br/servico/5ac25064547bb312ce85b5ac/atendimento-do-assistente-social-em-atencao-especializada-aids-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:11	02/04/2018 12:46
UNCISAL	5ac2521b547bb312ce85b5ae	Atendimento do Assistente Social em atenção especializada para Hepatite A - 1ª vez		http://www.servicos.al.gov.br/servico/5ac2521b547bb312ce85b5ae/atendimento-do-assistente-social-em-atencao-especializada-para-hepatite-a-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:11	02/04/2018 12:54
UNCISAL	5ac25507547bb312ce85b5b0	Atendimento do Assistente Social em atenção especializada para Hepatite B - 1ª vez		http://www.servicos.al.gov.br/servico/5ac25507547bb312ce85b5b0/atendimento-do-assistente-social-em-atencao-especializada-para-hepatite-b-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:11	02/04/2018 13:06
UNCISAL	5ac257b2547bb312ce85b5b2	Atendimento do Assistente Social em atenção especializada para Hepatite C - 1ª vez		http://www.servicos.al.gov.br/servico/5ac257b2547bb312ce85b5b2/atendimento-do-assistente-social-em-atencao-especializada-para-hepatite-c-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:12	02/04/2018 13:17
UNCISAL	5ac25b0b547bb312ce85b5b5	Atendimento do Assistente Social em Atenção Especializada – HIV – 1ª vez		http://www.servicos.al.gov.br/servico/5ac25b0b547bb312ce85b5b5/atendimento-do-assistente-social-em-atencao-especializada-hiv-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:12	02/04/2018 13:32
UNCISAL	5ac25d98547bb312ce85b5b7	Atendimento do Assistente Social em atenção especializada para HTLV - 1ª vez		http://www.servicos.al.gov.br/servico/5ac25d98547bb312ce85b5b7/atendimento-do-assistente-social-em-atencao-especializada-para-htlv-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:13	02/04/2018 13:43
UNCISAL	5ac25f44547bb312ce85b5b9	Atendimento do Assistente Social em atenção especializada para tuberculose como coinfecção do HIV-AIDS – 1ª vez		http://www.servicos.al.gov.br/servico/5ac25f44547bb312ce85b5b9/atendimento-do-assistente-social-em-atencao-especializada-para-tuberculose-como-coinfeccao-do-hiv-aids-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:13	02/04/2018 13:50
UNCISAL	5ac260b0547bb312ce85b5bb	Atendimento do farmacêutico em Atenção Especializada – AIDS – 1ª vez		http://www.servicos.al.gov.br/servico/5ac260b0547bb312ce85b5bb/atendimento-do-farmaceutico-em-atencao-especializada-aids-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:13	02/04/2018 13:56
UNCISAL	5ac261e4547bb312ce85b5bd	Atendimento do farmacêutico em Atenção Especializada para tuberculose como coinfecção do HIV-AIDS – 1ª vez		http://www.servicos.al.gov.br/servico/5ac261e4547bb312ce85b5bd/atendimento-do-farmaceutico-em-atencao-especializada-para-tuberculose-como-coinfeccao-do-hiv-aids-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:14	02/04/2018 14:01
UNCISAL	5ac2a710547bb312ce85b5bf	Atendimento do nutricionista em Atenção Especializada – AIDS – 1ª vez		http://www.servicos.al.gov.br/servico/5ac2a710547bb312ce85b5bf/atendimento-do-nutricionista-em-atencao-especializada-aids-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:14	02/04/2018 18:56
UNCISAL	5ac2ac05547bb312ce85b5c1	Atendimento do nutricionista em atenção especializada para Hepatite A - 1ª vez		http://www.servicos.al.gov.br/servico/5ac2ac05547bb312ce85b5c1/atendimento-do-nutricionista-em-atencao-especializada-para-hepatite-a-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:14	02/04/2018 19:17
UNCISAL	5ac2bacb547bb312ce85b5c3	Atendimento do nutricionista em atenção especializada para Hepatite B - 1ª vez		http://www.servicos.al.gov.br/servico/5ac2bacb547bb312ce85b5c3/atendimento-do-nutricionista-em-atencao-especializada-para-hepatite-b-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:15	02/04/2018 20:20
UNCISAL	5ac376fd547bb312ce85b5c5	Atendimento do nutricionista  em atenção especializada para Hepatite C - 1ª vez		http://www.servicos.al.gov.br/servico/5ac376fd547bb312ce85b5c5/atendimento-do-nutricionista-em-atencao-especializada-para-hepatite-c-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:15	03/04/2018 09:43
UNCISAL	5ac379f0547bb312ce85b5c7	Atendimento do Nutricionista  em Atenção Especializada – HIV – 1ª vez		http://www.servicos.al.gov.br/servico/5ac379f0547bb312ce85b5c7/atendimento-do-nutricionista-em-atencao-especializada-hiv-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:15	03/04/2018 09:56
UNCISAL	5ac37aeb547bb312ce85b5c9	Exame Laboratorial – HIV		http://www.servicos.al.gov.br/servico/5ac37aeb547bb312ce85b5c9/exame-laboratorial-hiv	Informacional	Denilza de Souza Florentino		03/04/2018 10:00
UNCISAL	5ac37bd2547bb312ce85b5cb	Atendimento do nutricionista em atenção especializada para HTLV - 1ª vez		http://www.servicos.al.gov.br/servico/5ac37bd2547bb312ce85b5cb/atendimento-do-nutricionista-em-atencao-especializada-para-htlv-1-vez	Informacional	Ana Paula Tenório de Lima	03/04/2018 10:16	03/04/2018 10:04
UNCISAL	5ac37e26547bb312ce85b5cc	Teste rápido - HIV		http://www.servicos.al.gov.br/servico/5ac37e26547bb312ce85b5cc/teste-rapido-hiv	Informacional	Denilza de Souza Florentino		03/04/2018 10:14
UNCISAL	5ac37fed547bb312ce85b5cf	Exame Laboratorial – HIV Western Blot		http://www.servicos.al.gov.br/servico/5ac37fed547bb312ce85b5cf/exame-laboratorial-hiv-western-blot	Informacional	Denilza de Souza Florentino		03/04/2018 10:21
UNCISAL	5ac3804d547bb312ce85b5d0	Atendimento do Nutricionista em atenção especializada para tuberculose como coinfecção do HIV-AIDS – 1ª vez		http://www.servicos.al.gov.br/servico/5ac3804d547bb312ce85b5d0/atendimento-do-nutricionista-em-atencao-especializada-para-tuberculose-como-coinfeccao-do-hiv-aids-1-vez	Informacional	Ana Paula Tenório de Lima		03/04/2018 10:23
UNCISAL	5ac38352547bb312ce85b5d3	Atendimento do psicólogo em Atenção Especializada – AIDS – 1ª vez		http://www.servicos.al.gov.br/servico/5ac38352547bb312ce85b5d3/atendimento-do-psicologo-em-atencao-especializada-aids-1-vez	Informacional	Ana Paula Tenório de Lima		03/04/2018 10:36
UNCISAL	5ac383c6547bb312ce85b5d4	Exame Laboratorial – Leishmaniose (IFI)		http://www.servicos.al.gov.br/servico/5ac383c6547bb312ce85b5d4/exame-laboratorial-leishmaniose-ifi	Informacional	Denilza de Souza Florentino		03/04/2018 10:38
UNCISAL	5ac3853e547bb312ce85b5d7	Atendimento do Psicólogo em atenção especializada para Hepatite A - 1ª vez		http://www.servicos.al.gov.br/servico/5ac3853e547bb312ce85b5d7/atendimento-do-psicologo-em-atencao-especializada-para-hepatite-a-1-vez	Informacional	Ana Paula Tenório de Lima		03/04/2018 10:44
UNCISAL	5ac386a3547bb312ce85b5d9	Exame Laboratorial – Leptospirose		http://www.servicos.al.gov.br/servico/5ac386a3547bb312ce85b5d9/exame-laboratorial-leptospirose	Informacional	Denilza de Souza Florentino		03/04/2018 10:50
UNCISAL	5ac3880c547bb309f7215898	Atendimento do psicólogo em atenção especializada para Hepatite B - 1ª vez		http://www.servicos.al.gov.br/servico/5ac3880c547bb309f7215898/atendimento-do-psicologo-em-atencao-especializada-para-hepatite-b-1-vez	Informacional	Ana Paula Tenório de Lima		03/04/2018 10:56
UNCISAL	5ac38a07547bb312ce85b5db	Atendimento do Psicólogo em atenção especializada para Hepatite C - 1ª vez		http://www.servicos.al.gov.br/servico/5ac38a07547bb312ce85b5db/atendimento-do-psicologo-em-atencao-especializada-para-hepatite-c-1-vez	Informacional	Ana Paula Tenório de Lima		03/04/2018 11:04
UNCISAL	5ac38dda547bb34a51327446	Atendimento do Psicólogo em Atenção Especializada – HIV – 1ª vez		http://www.servicos.al.gov.br/servico/5ac38dda547bb34a51327446/atendimento-do-psicologo-em-atencao-especializada-hiv-1-vez	Informacional	Ana Paula Tenório de Lima		03/04/2018 11:21
UNCISAL	5ac38f76547bb34a51327448	Exame Laboratorial – Análise do Líquido Cefalorraqueano, Análise do Líquor (LCR)		http://www.servicos.al.gov.br/servico/5ac38f76547bb34a51327448/exame-laboratorial-analise-do-liquido-cefalorraqueano-analise-do-liquor-lcr	Informacional	Denilza de Souza Florentino		03/04/2018 11:28
UNCISAL	5ac3901a547bb34a5e327446	Exame Laboratorial de dosagem de Magnésio Sérico		http://www.servicos.al.gov.br/servico/5ac3901a547bb34a5e327446/exame-laboratorial-de-dosagem-de-magnesio-serico	Informacional	Denilza de Souza Florentino		03/04/2018 11:30
