Orgao	ID serv.	Nome Serviço	QTDO_brigatorio	QTD_opcionais	Percentual_Obrigatorio	Percentual_Opcionais	Nota do serviço	Status	Atualizador	Data Modificação	Data Criação	Nota - Nome do Serviço*	Nota - Descrição do Serviço*	Nota - Unidades de Atendimento*	Nota - Solicitante*	Nota - Categoria*	Nota - Publico Alvo*	Nota - Maturidade*	Nota - Título da Etapa*	Nota - Descrição da Etapa*	Nota - Nomes Populares	Nota - Tempo Estimado	Nota - Comentarios do Tempo	Nota - Gratuidade	Nota - Outras Informaçoes	Nota - Documentos	Nota - Exceções de Documentos	Nota - Canais	Nota - Valor Custo	Nota - Descrição do Custo
SESAU	5aefb674547bb30a7ec5a9b8	TRATAMENTO DE CHOQUE ANAFILÁTICO	9,0	7,0	1,0	0,777777777778	0,888888888889	Inativo	None		06/05/2018 23:14	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5aefb92c547bb30a7ec5a9ba	Tratamento de Choque cardiogênico	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	None		06/05/2018 23:25	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5aefbc95547bb30a7ec5a9bc	TRATAMENTO DE CHOQUE HIPOVOLEMICO EM CRIANCA	8,0	5,0	0,888888888889	0,555555555556	0,722222222222	Inativo	None		06/05/2018 23:40	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	1,0	1,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SESAU	5aefc020547bb30a7ec5a9be	TRATAMENTO DE COMPLICAÇÕES CARDÍACAS PÓS-CIRURGIA	8,0	6,0	0,888888888889	0,666666666667	0,777777777778	Inativo	None		06/05/2018 23:55	1,0	1,0	1,0	0,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5aefc2f5547bb30a7ec5a9c0	TRATAMENTO DE EMBOLIA PULMONAR	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	None		07/05/2018 00:07	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5aefc563547bb30a7ec5a9c2	TRATAMENTO DE HIPERTENSÃO PULMONAR	9,0	5,0	1,0	0,555555555556	0,777777777778	Inativo	None		07/05/2018 00:17	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SESAU	5aefc8a4547bb30a7ec5a9c4	TRATAMENTO DE INSUFICIENCIA ARTERIAL C/ ISQUEMIA CRITICA	8,0	6,0	0,888888888889	0,666666666667	0,777777777778	Inativo	None		07/05/2018 00:31	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5aefcbfa547bb30a7ec5a9c6	TRATAMENTO DE PARADA CARDIACA C/ RESSUSCITACAO BEM SUCEDIDA	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	None		07/05/2018 00:46	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5af031fd547bb30a7ec5a9c8	Teste para doenças CHAGAS, IGG	9,0	7,0	1,0	0,777777777778	0,888888888889	Inativo	Bianca De Nigris		07/05/2018 08:01	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5af03328547bb30a7ec5a9ca	Teste de CHAGAS, PARASITOLOGICO DIRETO	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	Bianca De Nigris		07/05/2018 08:06	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5af03936547bb30a7ec5a9cc	CHAGAS, IGM	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	Bianca De Nigris		07/05/2018 08:32	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5af051b4547bb30a7ec5a9d1	TOXOPLASMOSE, IGG	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	Bianca De Nigris		07/05/2018 10:16	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5af052e3547bb37637039252	TOXOPLASMOSE, IGM	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	Bianca De Nigris		07/05/2018 10:21	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5af053e0547bb30a7ec5a9d4	Teste para LEISHMANIOSE VISCERAL CANINA, sorologia	9,0	5,0	1,0	0,555555555556	0,777777777778	Inativo	Bianca De Nigris		07/05/2018 10:25	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5af05627547bb30a7ec5a9d5	TESTE PARA PESTE, sorologia	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	Bianca De Nigris		07/05/2018 10:35	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SESAU	5af05926547bb30a7ec5a9d7	TESTE PARA MALARIA	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	Bianca De Nigris		07/05/2018 10:48	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SERIS	5a68db94547bb368cbb49bff	Celebração de Parceria para utilização de mão de obra carcerária	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	Fabiana Maria da Conceição Santos	24/01/2018 16:21	24/01/2018 16:16	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	0,0	1,0	0,0	1,0	1,0	0,0
SERIS	5a6a1670547bb36ba4b56d02	Cadastro de reeducando e egresso do Sistema Prisional para inserção no mercado de trabalho	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	Fabiana Maria da Conceição Santos	25/01/2018 14:44	25/01/2018 14:40	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SERIS	5a6a1d53547bb36ba4b56d05	Orientação psicossocial ao reeducando e egresso do Sistema Prisional e seus familiares	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Fabiana Maria da Conceição Santos	25/01/2018 15:15	25/01/2018 15:09	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SERIS	5a6a222f547bb36ba4b56d08	Qualificação profissional de reeducandos e egressos do Sistema Prisional	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Fabiana Maria da Conceição Santos	25/01/2018 16:40	25/01/2018 15:30	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SERIS	5a6a2f24547bb36ba4b56d0a	Informações de Relatório de Vida Carcerária - RVC	7,0	2,0	0,777777777778	0,222222222222	0,5	Ativo	Fabiana Maria da Conceição Santos	25/01/2018 16:49	25/01/2018 16:25	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	0,0	0,0	1,0	1,0	False	0,0	0,0	0,0	0,0	0,0	0,0
SERIS	5a6a309b547bb367924d5028	Recebimento de Alvarás de Soltura e Mandados de Prisão no Sistema Prisional	7,0	2,0	0,777777777778	0,222222222222	0,5	Ativo	Fabiana Maria da Conceição Santos	05/02/2018 14:47	25/01/2018 16:31	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	0,0	0,0	1,0	1,0	False	0,0	0,0	0,0	0,0	0,0	0,0
SERIS	5a944f9f547bb30eb160bcb2	Cadastro de familiares e amigos para visita a preso custodiado no Sistema Prisional de Alagoas	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Fabiana Maria da Conceição Santos	26/02/2018 15:26	26/02/2018 15:19	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	1,0	1,0	1,0	1,0
SERIS	5a945665547bb30eb160bcb4	Progressão Funcional de Agente Penitenciário	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	Fabiana Maria da Conceição Santos		26/02/2018 15:48	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SERIS	5a9459bd547bb30eb160bcb5	Atualização de dados pessoais por servidores penitenciários	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	Fabiana Maria da Conceição Santos	01/03/2018 12:00	26/02/2018 16:02	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SERIS	5a9465cf547bb30eb160bcb7	Solicitação de abono de permanência por servidor penitenciário	8,0	5,0	0,888888888889	0,555555555556	0,722222222222	Ativo	Fabiana Maria da Conceição Santos		26/02/2018 16:53	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SERIS	5a959af1547bb33965738466	Visitas técnicas de instituições de ensino ao Sistema Prisional de Alagoas	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	Fabiana Maria da Conceição Santos		27/02/2018 14:52	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SERIS	5a98042f547bb33919c727bd	Emissão de Certidão de Nada Consta para servidor penitenciário	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	Fabiana Maria da Conceição Santos		01/03/2018 10:46	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SERIS	5a980c30547bb36f2e6c34de	Recebimento de denúncias, reclamações e sugestões sobre o Sistema Penitenciário de Alagoas	8,0	4,0	0,888888888889	0,444444444444	0,666666666667	Ativo	Fabiana Maria da Conceição Santos	01/03/2018 11:24	01/03/2018 11:20	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SERIS	5a981f0f547bb36f2e6c34e1	Instalação e manutenção de tornozeleira eletrônica	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	Fabiana Maria da Conceição Santos	01/03/2018 12:45	01/03/2018 12:41	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	1,0	1,0	1,0	1,0
SERIS	5a9d95f8547bb3424d3a8377	Capacitação de servidores pela Escola Penitenciária	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Fabiana Maria da Conceição Santos	05/03/2018 16:12	05/03/2018 16:09	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SERIS	5a9eef16547bb35b20a00f92	Emissão de documentação civil básica para reclusos do Sistema Prisional	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Fabiana Maria da Conceição Santos	06/03/2018 16:49	06/03/2018 16:42	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SERIS	5a9ef779547bb32d19187922	Abertura e regularização de conta bancária para custodiados trabalhadores do Sistema Prisional	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Fabiana Maria da Conceição Santos		06/03/2018 17:18	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SERIS	5ac43b00547bb34a51327479	Recebimento de doação de óleo saturado para Oficina de Saneantes no Sistema Prisional	7,0	5,0	0,777777777778	0,555555555556	0,666666666667	Ativo	Fabiana Maria da Conceição Santos		03/04/2018 23:40	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	0,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEDETUR	594ae3f58c36c751e983dd37	Emissão da Carteira Nacional do Artesão	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None		20/10/2017 19:14	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEDETUR	594ae8fd8c36c751e983dd3c	Cadastro de Turismo do Ministério do Turismo	9,0	9,0	1,0	1,0	1,0	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	1,0	1,0	1,0	1,0	1,0
SEDETUR	594af3368c36c751e983dd4a	Incentivo Fiscal e Locacional	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEDETUR	594af88b8c36c76bebabba38	Registro de Desenho Industrial - Pessoa Física	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	1,0
SEDETUR	594c25338c36c71ccd615f86	Registro de Indicação Geográfica de Procedência	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	1,0
SEDETUR	594c26308c36c71ccd615f88	Registro de Indicação Geográfica de Origem	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	1,0
SEDETUR	594c281a8c36c71ccd615f8a	Registro de Desenho Industrial - Pessoa Jurídica	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	1,0
SEDETUR	594c2a058c36c71ccd615f8c	Registro de Programa de Computador - Pessoa Física	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	1,0
SEDETUR	594c2afc8c36c71ccd615f8e	Registro de Programa de Computador - Pessoa Jurídica	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	1,0
SEDETUR	594c2d1e8c36c71ccd615f94	Pedido de Registro de Marca - Pessoa Física	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	1,0
SEDETUR	594c2e238c36c71ccd615f96	Pedido de Registro de Marca - Pessoa Jurídica	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	1,0
SELAJ	59c3e3448c36c74fb449e224	Solicitação do PARTICIPAÊ	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SELAJ	59c3f5e98c36c74fb449e226	Locação do Estádio Rei Pelé	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	Andrezza BARROS DIAS DE MENDONÇA	13/03/2018 10:33		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	0,0	1,0	0,0	1,0	1,0	0,0
SELAJ	59c405728c36c74fb449e228	Locação de Pista de Atletismo	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	0,0	1,0	0,0	1,0	1,0	1,0
SELAJ	59c40ae68c36c701b2317f1b	LOCAÇÃO DE VESTIÁRIOS	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	0,0	1,0	0,0	1,0	1,0	0,0
SELAJ	59c40e868c36c701b2317f1d	Locação das Arquibancadas Sem Refletores	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	0,0	1,0	0,0	1,0	1,0	1,0
SELAJ	59c413018c36c701b2317f1f	Locação das Arquibancadas Com Refletores	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	True	0,0	1,0	0,0	1,0	1,0	1,0
SELAJ	5aa7d4c7547bb30496780fab	LOCAÇÃO DO ESTACIONAMENTO	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Andrezza BARROS DIAS DE MENDONÇA		13/03/2018 10:40	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	0,0	1,0	0,0	1,0	1,0	1,0
SELAJ	5aa7db0d547bb30496780fad	LOCAÇÃO CAMPO DE FUTEBOL	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Andrezza BARROS DIAS DE MENDONÇA		13/03/2018 11:07	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	0,0	1,0	0,0	1,0	1,0	1,0
SELAJ	5aa7dd67547bb30496780faf	LOCAÇÃO DO CAMPO DE FUTEBOL PARA EVENTOS DIVERSOS COM REFLETORES	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	Andrezza BARROS DIAS DE MENDONÇA		13/03/2018 11:17	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	1,0
SELAJ	5aa7e209547bb30496780fb2	ALOJAMENTOS REI PELÉ	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Andrezza BARROS DIAS DE MENDONÇA		13/03/2018 11:36	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	0,0
SELAJ	5aa7e2d8547bb30496780fb4	USO DO AUDITÓRIO LAUTHENAY PERDIGÃO	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	Andrezza BARROS DIAS DE MENDONÇA		13/03/2018 11:40	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SELAJ	5aafd0bd547bb3341fda74e1	PROGRAMA NA BASE DO ESPORTE	6,0	1,0	0,666666666667	0,111111111111	0,388888888889	Ativo	None	19/03/2018 12:30	19/03/2018 12:01	1,0	1,0	1,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	False	0,0	0,0	0,0	0,0	0,0	0,0
SEMARH	577165678c36c7222a000000	Solicitação de Outorga de Direito de Uso dos Recursos Hídricos e Autorização de Uso da água do Canal Adutor do Sertão	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	JÚLIO CÉSAR DE ALMEIDA CAMERINO	13/03/2018 09:59		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	0,0
SEMARH	588f6c9d8c36c7331f5f1276	Previsão do Tempo	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	JÚLIO CÉSAR DE ALMEIDA CAMERINO	13/03/2018 09:52		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEMARH	588f6fa88c36c7331f5f1277	Boletim do nível dos rios de Alagoas	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	JÚLIO CÉSAR DE ALMEIDA CAMERINO	13/03/2018 09:53		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	0,0	0,0	1,0	1,0	1,0
SEMARH	588f76658c36c73b35efc45f	Acompanhamento da Seca em Alagoas	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	JÚLIO CÉSAR DE ALMEIDA CAMERINO	13/03/2018 09:54		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	0,0	0,0	1,0	1,0	1,0
SEPLAG	56d843df8c36c7486f000000	Emissão do Contracheque	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None		20/10/2017 19:19	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	1,0	1,0	1,0	1,0
SEPLAG	56d8453f8c36c7486f000001	Emissão do Pré-Contracheque	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	Dayane Arruda dos Santos	08/02/2018 11:15	20/10/2017 19:19	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
SEPLAG	56d846958c36c7486f000002	Informe de Rendimento	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	06/03/2018 16:03	16/11/2017 14:15	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56d866f68c36c75fb9000000	Licença para tratamento de saúde e Auxílio-doença	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	Dayane Arruda dos Santos	26/04/2018 10:43	20/10/2017 19:20	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56d872168c36c76911000000	Licença por motivo de doença em pessoa da família	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	Dayane Arruda dos Santos	26/04/2018 11:05	20/10/2017 19:20	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56d892788c36c7053b000000	Remoção por motivo de saúde	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	Dayane Arruda dos Santos	26/04/2018 11:06	20/10/2017 19:20	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56ead99d8c36c73e56000000	Licença à gestante em período pré-parto	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	Dayane Arruda dos Santos	26/04/2018 11:09		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	1,0	1,0	1,0	1,0
SEPLAG	56eae7ff8c36c744fb000000	Licença à gestante em período pós-parto	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Dayane Arruda dos Santos	26/04/2018 11:10		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56eaedc68c36c749a1000000	Licença à gestante no caso de nascimento prematuro	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Dayane Arruda dos Santos	26/04/2018 11:07		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56eaf2148c36c749a1000001	Licença à gestante em caso de aborto	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Dayane Arruda dos Santos	26/04/2018 11:12		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56eaf4ef8c36c749a1000002	Licença à adotante para fins de adoção legal	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Dayane Arruda dos Santos	26/04/2018 11:13		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56ec07c08c36c76083000000	Licença por acidente em serviço ou doença profissional	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	Dayane Arruda dos Santos	26/04/2018 11:19		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56f286a98c36c77782000000	Readaptação funcional	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	Dayane Arruda dos Santos	26/04/2018 11:23		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56f29d498c36c77d17000000	Redução de carga horária para mãe de filho excepcional	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Dayane Arruda dos Santos	26/04/2018 11:24		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56f29fd88c36c706f9000000	Exame pré-admissional para investidura em cargo público	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Dayane Arruda dos Santos	26/04/2018 11:26		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56f2a4288c36c70a84000000	Avaliação para isenção de imposto de renda e de contribuição previdenciária	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Dayane Arruda dos Santos	26/04/2018 11:39		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
SEPLAG	56f2ad728c36c70f35000000	Aposentadoria por invalidez	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Dayane Arruda dos Santos	26/04/2018 11:42		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
