Orgao	ID serv.	Nome Serviço	QTDO_brigatorio	QTD_opcionais	Percentual_Obrigatorio	Percentual_Opcionais	Nota do servico	Status	Atualizador	Data Modificação	Data Criação	Nota do Nome*	 Nota dos Nomes Populares	Nota da Descrição do Servico*	Nota das Unidades Atendimento*	Nota do Tempo Estimado	Tipo do Tempo	Comentarios do Tempo	Nota de Outras Informações	Solicitante*	Tipo de Solicitante*	Requisitos do Solicitante	Nota da Categoria*	Nota do Publico Alvo	Nota da Etapa*	Nota do Título*	Nota da Descrição*	Nota dos Documentos	Nota dos Documentos Exceções	Nota dos Canais	Nota do Custo	Nota da Descrição do Custo	QTD Etapa	QTD title	QTD Descricao	QTD Documentos	Documentos Excecoes	QTD Canais	QTD Custo	QTD Description custo	Buffer Etapa
ARSAL	59a823258c36c73d5bf03384	Taxa de Motorista Substituto (Transporte Intermunicipal/Arsal)	8.0	9.0	1.0	0.6923076923076923	0.8095238095238095	True	None			1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ARSAL	59a824a48c36c73d5bf03386	Taxa de Parcelamento (Transporte Intermunicipal/Arsal)	8.0	9.0	1.0	0.6923076923076923	0.8095238095238095	True	None			1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ARSAL	59a825ff8c36c73d5bf03388	Taxa de Apreensão (Transporte Intermunicipal/Arsal)	7.0	8.0	0.875	0.6153846153846154	0.7142857142857143	True	None			1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 0.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ARSAL	59a8274f8c36c73d5bf0338a	Taxa de Baixa e Inclusão (Transporte Intermunicipal/Arsal)	8.0	9.0	1.0	0.6923076923076923	0.8095238095238095	True	None			1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ARSAL	59a828eb8c36c749831b85fd	Certidão Negativa de Débitos (Transporte Intermunicipal/Arsal)	8.0	10.0	1.0	0.7692307692307693	0.8571428571428571	True	None			1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ARSAL	59a82b9a8c36c74b01f778f7	Taxa Fretamento (Transporte Intermunicipal/Arsal)	8.0	10.0	1.0	0.7692307692307693	0.8571428571428571	True	None			1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 1.0]
ARSAL	59a82e328c36c74b01f778f9	Taxa do Talão de Fretamento (Transporte Intermunicipal/Arsal)	8.0	9.0	1.0	0.6923076923076923	0.8095238095238095	True	None			1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ARSAL	59a831228c36c74b01f778fb	Reclamação (Ouvidoria Arsal)	8.0	10.0	1.0	0.7692307692307693	0.8571428571428571	True	None			1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ARSAL	59a832f68c36c74b01f778ff	Denúncia (Ouvidoria Arsal)	8.0	9.0	1.0	0.6923076923076923	0.8095238095238095	True	None			1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ARSAL	59a834248c36c74b01f77902	Sugestão (Ouvidoria Arsal)	8.0	9.0	1.0	0.6923076923076923	0.8095238095238095	True	None			1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ARSAL	59a834d88c36c74b01f77906	Elogio (Ouvidoria Arsal)	8.0	9.0	1.0	0.6923076923076923	0.8095238095238095	True	None			1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ARSAL	59a8358e8c36c74b01f77909	Solicitação de Providências (Ouvidoria Arsal)	8.0	9.0	1.0	0.6923076923076923	0.8095238095238095	True	None			1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ARSAL	59a836e48c36c74b01f7790d	Defesa de Multa (Transporte Intermunicipal/Arsal)	7.0	7.0	0.875	0.5384615384615384	0.6666666666666666	True	None			1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 0.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ADEAL	57cc91668c36c77714000000	Emissão de Guia de Trânsito Animal – GTA	8.0	9.0	1.0	0.6923076923076923	0.8095238095238095	True	None		24/10/2017 11:40	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	3.0	3.0	3.0	1.0	0.0	3.0	3.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0, '** Et: ', 2.0, 'Title', 1.0, '** Et: ', 2.0, 'Description', 1.0, '** Et: ', 2.0, 'Documentos', 0.0, '** Et: ', 2.0, 'Canais', 1.0, '** Et: ', 2.0, 'Custo', 1.0, '** Et: ', 2.0, 'Description', 0.0, '** Et: ', 3.0, 'Title', 1.0, '** Et: ', 3.0, 'Description', 1.0, '** Et: ', 3.0, 'Documentos', 0.0, '** Et: ', 3.0, 'Canais', 1.0, '** Et: ', 3.0, 'Custo', 1.0, '** Et: ', 3.0, 'Description', 0.0]
ADEAL	59cbe92e8c36c71c557215a2	Declaração de Vacinação de Febre Aftosa	8.0	8.0	1.0	0.6153846153846154	0.7619047619047619	True	None		24/10/2017 11:40	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
ADEAL	59cbea418c36c71c557215a7	Emissão de Ficha Sanitária	8.0	7.0	1.0	0.5384615384615384	0.7142857142857143	True	None		24/10/2017 11:40	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
AMGESP	5a54ce5b547bb342f148e732	Triagem de Processos Administrativos	8.0	10.0	1.0	0.7692307692307693	0.8571428571428571	True	 LARA FERRO LIMA DE MELO		09/01/2018 11:14	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	3.0	3.0	3.0	2.0	0.0	3.0	3.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0, '** Et: ', 2.0, 'Title', 1.0, '** Et: ', 2.0, 'Description', 1.0, '** Et: ', 2.0, 'Documentos', 1.0, '** Et: ', 2.0, 'Documentos', 0.0, '** Et: ', 2.0, 'Canais', 1.0, '** Et: ', 2.0, 'Custo', 1.0, '** Et: ', 2.0, 'Description', 0.0, '** Et: ', 3.0, 'Title', 1.0, '** Et: ', 3.0, 'Description', 1.0, '** Et: ', 3.0, 'Documentos', 0.0, '** Et: ', 3.0, 'Canais', 1.0, '** Et: ', 3.0, 'Custo', 1.0, '** Et: ', 3.0, 'Description', 0.0]
AMGESP	5a54d1f9547bb342f148e735	Aquisição de passagem aérea	7.0	10.0	0.875	0.7692307692307693	0.8095238095238095	True	 LARA FERRO LIMA DE MELO		09/01/2018 11:30	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	3.0	0.0	3.0	0.0	3.0	3.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 0.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0, '** Et: ', 2.0, 'Title', 1.0, '** Et: ', 2.0, 'Description', 0.0, '** Et: ', 2.0, 'Documentos', 1.0, '** Et: ', 2.0, 'Documentos', 0.0, '** Et: ', 2.0, 'Canais', 1.0, '** Et: ', 2.0, 'Custo', 1.0, '** Et: ', 2.0, 'Description', 0.0, '** Et: ', 3.0, 'Title', 1.0, '** Et: ', 3.0, 'Description', 0.0, '** Et: ', 3.0, 'Documentos', 1.0, '** Et: ', 3.0, 'Documentos', 0.0, '** Et: ', 3.0, 'Canais', 1.0, '** Et: ', 3.0, 'Custo', 1.0, '** Et: ', 3.0, 'Description', 0.0]
AMGESP	5a54d506547bb342f148e737	Utilização e Devolução de veículos locados	8.0	9.0	1.0	0.6923076923076923	0.8095238095238095	True	 LARA FERRO LIMA DE MELO		09/01/2018 11:43	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
AMGESP	5a54d745547bb342f148e739	Solicitação de conserto de linha telefônica	8.0	10.0	1.0	0.7692307692307693	0.8571428571428571	True	 LARA FERRO LIMA DE MELO		09/01/2018 11:52	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
AMGESP	5a54d8fe547bb342f148e73b	Inclusão de matrícula no contrato de demanda para o fornecimento de água e saneamento básico	8.0	7.0	1.0	0.5384615384615384	0.7142857142857143		 LARA FERRO LIMA DE MELO	28/02/2018 08:55	09/01/2018 12:00	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
AMGESP	5a54dbab547bb342f148e73d	Elaboração de planilha de custos e formação de preços	8.0	9.0	1.0	0.6923076923076923	0.8095238095238095	True	 LARA FERRO LIMA DE MELO		09/01/2018 12:11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0, '** Et: ', 2.0, 'Title', 1.0, '** Et: ', 2.0, 'Description', 1.0, '** Et: ', 2.0, 'Documentos', 1.0, '** Et: ', 2.0, 'Documentos', 0.0, '** Et: ', 2.0, 'Canais', 1.0, '** Et: ', 2.0, 'Custo', 1.0, '** Et: ', 2.0, 'Description', 0.0]
AMGESP	5a54e10b547bb342f148e73f	Adesão à Ata de Registro de Preços	8.0	10.0	1.0	0.7692307692307693	0.8571428571428571	True	 LARA FERRO LIMA DE MELO		09/01/2018 12:34	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	5.0	5.0	5.0	2.0	0.0	5.0	5.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0, '** Et: ', 2.0, 'Title', 1.0, '** Et: ', 2.0, 'Description', 1.0, '** Et: ', 2.0, 'Documentos', 1.0, '** Et: ', 2.0, 'Documentos', 0.0, '** Et: ', 2.0, 'Canais', 1.0, '** Et: ', 2.0, 'Custo', 1.0, '** Et: ', 2.0, 'Description', 0.0, '** Et: ', 3.0, 'Title', 1.0, '** Et: ', 3.0, 'Description', 1.0, '** Et: ', 3.0, 'Documentos', 0.0, '** Et: ', 3.0, 'Canais', 1.0, '** Et: ', 3.0, 'Custo', 1.0, '** Et: ', 3.0, 'Description', 0.0, '** Et: ', 4.0, 'Title', 1.0, '** Et: ', 4.0, 'Description', 1.0, '** Et: ', 4.0, 'Documentos', 1.0, '** Et: ', 4.0, 'Documentos', 0.0, '** Et: ', 4.0, 'Canais', 1.0, '** Et: ', 4.0, 'Custo', 1.0, '** Et: ', 4.0, 'Description', 0.0, '** Et: ', 5.0, 'Title', 1.0, '** Et: ', 5.0, 'Description', 1.0, '** Et: ', 5.0, 'Documentos', 0.0, '** Et: ', 5.0, 'Canais', 1.0, '** Et: ', 5.0, 'Custo', 1.0, '** Et: ', 5.0, 'Description', 0.0]
AMGESP	5a96a5a2547bb336b23ac3ae	Processo de Licitação através do Sistema de Registro de Preços	8.0	10.0	1.0	0.7692307692307693	0.8571428571428571	True	 LARA FERRO LIMA DE MELO		28/02/2018 09:50	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	11.0	11.0	11.0	11.0	0.0	11.0	11.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0, '** Et: ', 2.0, 'Title', 1.0, '** Et: ', 2.0, 'Description', 1.0, '** Et: ', 2.0, 'Documentos', 1.0, '** Et: ', 2.0, 'Documentos', 0.0, '** Et: ', 2.0, 'Canais', 1.0, '** Et: ', 2.0, 'Custo', 1.0, '** Et: ', 2.0, 'Description', 0.0, '** Et: ', 3.0, 'Title', 1.0, '** Et: ', 3.0, 'Description', 1.0, '** Et: ', 3.0, 'Documentos', 1.0, '** Et: ', 3.0, 'Documentos', 0.0, '** Et: ', 3.0, 'Canais', 1.0, '** Et: ', 3.0, 'Custo', 1.0, '** Et: ', 3.0, 'Description', 0.0, '** Et: ', 4.0, 'Title', 1.0, '** Et: ', 4.0, 'Description', 1.0, '** Et: ', 4.0, 'Documentos', 1.0, '** Et: ', 4.0, 'Documentos', 0.0, '** Et: ', 4.0, 'Canais', 1.0, '** Et: ', 4.0, 'Custo', 1.0, '** Et: ', 4.0, 'Description', 0.0, '** Et: ', 5.0, 'Title', 1.0, '** Et: ', 5.0, 'Description', 1.0, '** Et: ', 5.0, 'Documentos', 1.0, '** Et: ', 5.0, 'Documentos', 0.0, '** Et: ', 5.0, 'Canais', 1.0, '** Et: ', 5.0, 'Custo', 1.0, '** Et: ', 5.0, 'Description', 0.0, '** Et: ', 6.0, 'Title', 1.0, '** Et: ', 6.0, 'Description', 1.0, '** Et: ', 6.0, 'Documentos', 1.0, '** Et: ', 6.0, 'Documentos', 0.0, '** Et: ', 6.0, 'Canais', 1.0, '** Et: ', 6.0, 'Custo', 1.0, '** Et: ', 6.0, 'Description', 0.0, '** Et: ', 7.0, 'Title', 1.0, '** Et: ', 7.0, 'Description', 1.0, '** Et: ', 7.0, 'Documentos', 1.0, '** Et: ', 7.0, 'Documentos', 0.0, '** Et: ', 7.0, 'Canais', 1.0, '** Et: ', 7.0, 'Custo', 1.0, '** Et: ', 7.0, 'Description', 0.0, '** Et: ', 8.0, 'Title', 1.0, '** Et: ', 8.0, 'Description', 1.0, '** Et: ', 8.0, 'Documentos', 1.0, '** Et: ', 8.0, 'Documentos', 0.0, '** Et: ', 8.0, 'Canais', 1.0, '** Et: ', 8.0, 'Custo', 1.0, '** Et: ', 8.0, 'Description', 0.0, '** Et: ', 9.0, 'Title', 1.0, '** Et: ', 9.0, 'Description', 1.0, '** Et: ', 9.0, 'Documentos', 1.0, '** Et: ', 9.0, 'Documentos', 0.0, '** Et: ', 9.0, 'Canais', 1.0, '** Et: ', 9.0, 'Custo', 1.0, '** Et: ', 9.0, 'Description', 0.0, '** Et: ', 10.0, 'Title', 1.0, '** Et: ', 10.0, 'Description', 1.0, '** Et: ', 10.0, 'Documentos', 1.0, '** Et: ', 10.0, 'Documentos', 0.0, '** Et: ', 10.0, 'Canais', 1.0, '** Et: ', 10.0, 'Custo', 1.0, '** Et: ', 10.0, 'Description', 0.0, '** Et: ', 11.0, 'Title', 1.0, '** Et: ', 11.0, 'Description', 1.0, '** Et: ', 11.0, 'Documentos', 1.0, '** Et: ', 11.0, 'Documentos', 0.0, '** Et: ', 11.0, 'Canais', 1.0, '** Et: ', 11.0, 'Custo', 1.0, '** Et: ', 11.0, 'Description', 0.0]
AMGESP	5a9ec6b0547bb35b20a00f6e	Verificação de Ata de Registro de Preços	8.0	10.0	1.0	0.7692307692307693	0.8571428571428571	True	 LARA FERRO LIMA DE MELO		06/03/2018 13:49	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0, '** Et: ', 2.0, 'Title', 1.0, '** Et: ', 2.0, 'Description', 1.0, '** Et: ', 2.0, 'Documentos', 1.0, '** Et: ', 2.0, 'Documentos', 0.0, '** Et: ', 2.0, 'Canais', 1.0, '** Et: ', 2.0, 'Custo', 1.0, '** Et: ', 2.0, 'Description', 0.0]
AMGESP	5a9ec877547bb35b20a00f70	Baixa definitiva de saldo de Ata de Registro de Preços	8.0	10.0	1.0	0.7692307692307693	0.8571428571428571	True	 LARA FERRO LIMA DE MELO		06/03/2018 13:57	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0]
AMGESP	5a9ecaf2547bb35b20a00f72	Assessoria Técnica de Cotação de Preços	8.0	11.0	1.0	0.8461538461538461	0.9047619047619048	True	 LARA FERRO LIMA DE MELO		06/03/2018 14:08	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	3.0	3.0	3.0	3.0	0.0	3.0	3.0	0.0	['** Et: ', 1.0, 'Title', 1.0, '** Et: ', 1.0, 'Description', 1.0, '** Et: ', 1.0, 'Documentos', 1.0, '** Et: ', 1.0, 'Documentos', 0.0, '** Et: ', 1.0, 'Canais', 1.0, '** Et: ', 1.0, 'Custo', 1.0, '** Et: ', 1.0, 'Description', 0.0, '** Et: ', 2.0, 'Title', 1.0, '** Et: ', 2.0, 'Description', 1.0, '** Et: ', 2.0, 'Documentos', 1.0, '** Et: ', 2.0, 'Documentos', 0.0, '** Et: ', 2.0, 'Canais', 1.0, '** Et: ', 2.0, 'Custo', 1.0, '** Et: ', 2.0, 'Description', 0.0, '** Et: ', 3.0, 'Title', 1.0, '** Et: ', 3.0, 'Description', 1.0, '** Et: ', 3.0, 'Documentos', 1.0, '** Et: ', 3.0, 'Documentos', 0.0, '** Et: ', 3.0, 'Canais', 1.0, '** Et: ', 3.0, 'Custo', 1.0, '** Et: ', 3.0, 'Description', 0.0]
